"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-13","0.00",,,"91","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-14","0.00",,,"86","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-15","0.00",,,"85","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-16","0.10",,,"81","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-17","0.01",,,"67","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-18","0.00",,,"70","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-19","0.00",,,"65","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-20","0.12",,,"64","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-21","0.07",,,"75","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-22","0.00",,,"89","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-23","0.00",,,"90","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-24","0.00",,,"88","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-25","0.00",,,"87","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-26","0.00",,,"92","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-27","0.00",,,"91","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-28","0.00",,,"85","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-29","0.04",,,"72","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-30","0.00",,,"74","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-05-31","0.00",,,"74","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-01","0.00",,,"82","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-02","0.00",,,"83","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-03","0.00",,,"85","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-04","0.00",,,"90","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-05","0.00",,,"99","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-06","0.00",,,"98","63",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-07","0.00",,,"97","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-08","0.00",,,"95","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-09","0.00",,,"101","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-10","0.00",,,"105","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-11","0.00",,,"101","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-12","0.00",,,"96","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-13","0.00",,,"92","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-14","0.00",,,"86","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-15","0.00",,,"78","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-16","0.00",,,"80","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-17","0.00",,,"85","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-18","0.00",,,"87","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-19","0.00",,,"93","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-20","0.00",,,"100","67",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-21","0.00",,,"106","74",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-22","0.00",,,"108","65",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-23","0.00",,,"105","65",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-24","0.00",,,"100","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-25","0.00",,,"91","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-26","0.00",,,"90","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-27","0.00",,,"93","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-28","0.00",,,"92","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-29","0.00",,,"85","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-06-30","0.00",,,"93","61",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-01","0.00",,,"100","61",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-02","0.00",,,"99","67",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-03","0.00",,,"94","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-04","0.00",,,"100","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-05","0.00",,,"105","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-06","0.00",,,"107","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-07","0.00",,,"109","62",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-08","0.00",,,"106","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-09","0.00",,,"103","62",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-10","0.00",,,"101","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-11","0.00",,,"101","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-12","0.00",,,"100","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-13","0.00",,,"102","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-14","0.00",,,"104","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-15","0.00",,,"104","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-16","0.00",,,"102","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-17","0.00",,,"101","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-18","0.00",,,"98","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-19","0.00",,,"99","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-20","0.00",,,"100","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-21","0.00",,,"101","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-22","0.00",,,"103","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-23","0.00",,,"101","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-24","0.00",,,"100","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-25","0.00",,,"100","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-26","0.00",,,"98","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-27","0.00",,,"100","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-28","0.00",,,"99","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-29","0.00",,,"97","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-30","0.00",,,"92","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-07-31","0.00",,,"93","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-01","0.00",,,"93","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-02","0.00",,,"95","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-03","0.00",,,"99","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-04","0.00",,,"102","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-05","0.00",,,"105","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-06","0.00",,,"103","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-07","0.00",,,"101","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-08","0.00",,,"95","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-09","0.00",,,"93","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-10","0.00",,,"96","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-11","0.00",,,"92","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-12","0.00",,,"90","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-13","0.00",,,"90","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-14","0.00",,,"93","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-15","0.00",,,"98","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-16","0.00",,,"99","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-17","0.00",,,"94","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-18","0.00",,,"92","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-19","0.00",,,"97","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-20","0.00",,,"96","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-21","0.00",,,"93","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-22","0.00",,,"92","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-23","0.00",,,"90","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-24","0.00",,,"91","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-25","0.00",,,"92","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-26","0.00",,,"91","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-27","0.00",,,"91","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-28","0.00",,,"92","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-29","0.00",,,"98","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-30","0.00",,,"96","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-08-31","0.00",,,"91","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-01","0.00",,,"88","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-02","0.00",,,"78","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-03","0.00",,,"86","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-04","0.00",,,"92","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-05","0.00",,,"94","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-06","0.00",,,"97","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-07","0.00",,,"99","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-08","0.00",,,"98","60",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-09","0.00",,,"97","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-10","0.00",,,"92","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-11","0.00",,,"80","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-12","0.00",,,"77","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-13","0.00",,,"76","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-14","0.00",,,"82","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-15","0.00",,,"87","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-16","0.00",,,"85","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-17","0.00",,,"83","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-18","0.03",,,"71","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-19","0.00",,,"80","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-20","0.00",,,"91","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-21","0.00",,,"92","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-22","0.00",,,"92","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-23","0.00",,,"90","57",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-24","0.00",,,"90","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-25","0.00",,,"91","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-26","0.00",,,"100","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-27","0.00",,,"100","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-28","0.00",,,"99","56",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-29","0.00",,,"96","59",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-09-30","0.00",,,"92","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-01","0.00",,,"91","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-02","0.00",,,"85","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-03","0.00",,,"85","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-04","0.00",,,"89","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-05","0.00",,,"91","52",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-06","0.00",,,"81","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-07","0.00",,,"88","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-08","0.00",,,"92","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-09","0.00",,,"90","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-10","0.00",,,"87","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-11","0.00",,,"87","54",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-12","0.00",,,"82","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-13","0.00",,,"78","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-14","0.30",,,"70","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-15","0.00",,,"75","58",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-16","0.00",,,"80","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-17","0.00",,,"83","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-18","0.00",,,"89","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-19","0.00",,,"90","53",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-20","0.00",,,"90","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-21","0.00",,,"82","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-22","0.00",,,"69","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-23","0.33",,,"60","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-24","0.00",,,"64","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-25","0.00",,,"66","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-26","0.33",,,"63","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-27","0.00",,,"65","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-28","0.00",,,"73","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-29","0.00",,,"80","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-30","0.00",,,"81","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-10-31","0.00",,,"80","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-01","0.00",,,"80","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-02","0.00",,,"80","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-03","0.00",,,"76","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-04","0.00",,,"81","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-05","0.00",,,"79","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-06","0.00",,,"80","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-07","0.00",,,"80","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-08","0.00",,,"78","41",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-09","0.00",,,"81","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-10","0.00",,,"80","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-11","0.00",,,"75","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-12","0.00",,,"76","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-13","0.00",,,"75","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-14","0.00",,,"72","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-15","0.00",,,"61","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-16","0.00",,,"59","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-17","0.00",,,"57","31",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-18","0.00",,,"58","22",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-19","0.00",,,"59","24",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-20","0.00",,,"62","25",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-21","0.65",,,"55","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-22","0.25",,,"55","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-23","0.00",,,"60","47",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-24","0.40",,,"54","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-25","0.29",,,"58","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-26","0.00",,,"62","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-27","1.00",,,"57","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-28","0.02",,,"60","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-29","0.00",,,"58","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-11-30","0.08",,,"58","51",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-01","0.06",,,"63","55",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-02","0.00",,,"57","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-03","0.00",,,"62","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-04","0.00",,,"60","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-05","0.00",,,"63","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-06","0.00",,,"59","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-07","0.00",,,"60","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-08","0.00",,,"59","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-09","0.00",,,"61","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-10","0.00",,,"55","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-11","0.00",,,"60","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-12","0.00",,,"64","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-13","0.00",,,"61","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-14","0.00",,,"60","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-15","0.00",,,"57","34",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-16","0.00",,,"59","29",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-17","0.00",,,"55","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-18","0.00",,,"49","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-19","0.00",,,"51","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-20","0.70",,,"55","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-21","0.31",,,"54","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-22","1.19",,,"51","39",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-23","1.02",,,"47","43",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-24","0.57",,,"49","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-25","1.28",,,"51","45",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-26","1.05",,,"54","49",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-27","0.16",,,"57","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-28","0.00",,,"56","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-29","0.02",,,"53","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-30","0.07",,,"63","48",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1921-12-31","0.00",,,"58","42",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-01","0.72",,,"53","50",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-02","0.00",,,"53","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-03","0.00",,,"53","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-04","0.05",,,"50","40",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-05","0.00",,,"52","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-06","1.36",,,"48","38",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-07","0.00",,,"55","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-08","0.00",,,"51","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-09","0.00",,,"54","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-10","0.00",,,"60","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-11","0.00",,,"57","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-12","0.00",,,"52","26",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-13","0.00",,,"57","27",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-14","0.00",,,"51","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-15","0.00",,,"43","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-16","0.00",,,"40","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-17","0.05",,,"52","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-18","0.00",,,"45","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-19","0.00",,,"42","17",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-20","0.00",,,"44","21",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-21","0.00",,,"47","21",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-22","0.00",,,"50","22",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-23","0.00",,,"56","24",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-24","0.00",,,"58","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-25","0.00",,,"55","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-26","0.00",,,"55","28",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-27","0.00",,,"52","37",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-28","0.00",,,"46","25",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-29","0.02",,,"45","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-30","0.40",,,"43","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-01-31","0.00",,,"42","36",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-01","0.36",,,"47","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-02","0.00",,,"49","26",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-03","0.00",,,"46","32",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-04","0.00",,,"52","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-05","0.00",,,"61","30",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-06","0.00",,,"60","33",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-07","0.00",,,"56","35",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-08","1.57",,,"54","46",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-09","0.19",,,"51","44",
"USC00041715","CHICO UNIVERSITY FARM, CA US","1922-02-10","0.26",,,"54","42",
